id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
9603,False,/2FonLz0RPxbBriOlZ9mWhYdlqCp.jpg,"[35, 10749, 18]",en,Clueless,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",57.742000579833984,/8AwVTcgpTnmeOs4TdTWqcFDXEsA.jpg,1995-07-19,Clueless,False,7.28000020980835,4194
968441,False,/e1tWAOTJ9ojW3Pfb7fsMeZhW4bR.jpg,"[10749, 35, 10402]",en,Música,"A young man, plagued by the music in his head, has to come to terms with an uncertain future while balancing love, family and Brazilian culture in Newark, New Jersey.",125.62100219726562,/kUX5ourGUJDG0yvEeS3uooZS0dS.jpg,2024-03-13,Música,False,6.7230000495910645,56
324786,False,/yQIBS8B9l2qXoPoPtxSXvH7CfoT.jpg,"[18, 36, 10752]",en,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",143.39300537109375,/wuz8TjCIWR2EVVMuEfBnQ1vuGS3.jpg,2016-10-07,Hacksaw Ridge,False,8.192000389099121,13234
8810,False,/jEuwsmFS8JPzkDIhRL3B2BVYbU4.jpg,"[12, 28, 53, 878]",en,Mad Max 2,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",44.58300018310547,/dhVekfpaCW3QavAwGYbaQig87Xc.jpg,1981-12-24,Mad Max 2,False,7.383999824523926,3452
393519,False,/qV1pUZAEdfX3sDb8jnkCjRQhXHG.jpg,"[18, 27]",fr,Grave,"In Justine’s family everyone is a vet and a vegetarian. At 16, she’s a gifted teen ready to take on her first year in vet school, where her older sister also studies. There, she gets no time to settle: hazing starts right away. Justine is forced to eat raw meat for the first time in her life. Unexpected consequences emerge as her true self begins to form.",71.2040023803711,/kc8jT1MAiKM0iwdjAwC5lQrTNry.jpg,2016-11-11,Raw,False,7.045000076293945,3062
4478,False,/qyeIkGJuxdjfimkB8eu9AzGZyGM.jpg,"[10749, 18]",en,Indecent Proposal,John Gage offers a down-on-his-luck yuppie husband $1 million for the opportunity to spend the night with the man's wife.,51.27000045776367,/a39WoiTJEG5kNLIrr3kOMwg3LFg.jpg,1993-04-07,Indecent Proposal,False,6.300000190734863,1337
68735,False,/aTGvZ3F8QnAD8cPpJRaaqRRxFK6.jpg,"[28, 12, 14]",en,Warcraft,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",59.71699905395508,/nZIIOs06YigBnvmlJ2hxZeA8eTO.jpg,2016-05-25,Warcraft,False,6.370999813079834,6566
194662,False,/s0OrExdg7i3RLR7oqzHRk4q2kL4.jpg,"[18, 35]",en,Birdman or (The Unexpected Virtue of Ignorance),"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",62.31100082397461,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),False,7.466000080108643,12474
447365,False,/5YZbUmjbMa3ClvSW1Wj3D6XGolb.jpg,"[878, 12, 28, 35]",en,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",191.71299743652344,/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,2023-05-03,Guardians of the Galaxy Vol. 3,False,7.973999977111816,6187
135397,False,/dF6FjTZzRTENfB4R17HDN20jLT2.jpg,"[28, 12, 878, 53]",en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",128.94000244140625,/A0LZHXUzo5C60Oahvt7VxvwuzHw.jpg,2015-06-06,Jurassic World,False,6.685999870300293,19882
698687,False,/sxw090c89vTXQEaZHCTQ6IJKNyl.jpg,"[16, 878, 12, 28, 10751]",en,Transformers One,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",89.79000091552734,/iHPIBzrjJHbXeY9y7VVbEVNt7LW.jpg,2024-09-12,Transformers One,False,0.0,0
466282,False,/xXhta1NIKn09IXy0mfp68cabdWS.jpg,"[35, 10749]",en,To All the Boys I've Loved Before,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,46.297000885009766,/hKHZhUbIyUAjcSrqJThFGYIR6kI.jpg,2018-08-16,To All the Boys I've Loved Before,False,7.625999927520752,8209
1011082,False,/yIHbfIKg6udGn2amj3EJYupSjnA.jpg,"[18, 10402, 10749]",en,The Greatest Hits,"Harriet finds art imitating life when she discovers certain songs can transport her back in time – literally. While she relives the past through romantic memories of her former boyfriend, her time travelling collides with a burgeoning new love interest in the present. As she takes her journey through the hypnotic connection between music and memory, she wonders – even if she could change the past, should she?",118.00700378417969,/cve12HkI9psBUfmkx7FeBciaQN7.jpg,2024-04-05,The Greatest Hits,False,6.828999996185303,38
998846,False,/xjamzDgw4cznAjIFK9WpmK2AZhY.jpg,"[10402, 18]",en,Back to Black,"The extraordinary story of Amy Winehouse’s early rise to fame from her early days in Camden through the making of her groundbreaking album, Back to Black that catapulted Winehouse to global fame. Told through Amy’s eyes and inspired by her deeply personal lyrics, the film explores and embraces the many layers of the iconic artist and the tumultuous love story at the center of one of the most legendary albums of all time.",118.04900360107422,/xHQEeUT3Ac4fTY72UeNrI75xLtE.jpg,2024-04-11,Back to Black,False,6.699999809265137,35
41154,False,/5AhpUb8CAP0jZ4Wrn7AsRUYjZxB.jpg,"[28, 35, 878]",en,Men in Black 3,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",47.9010009765625,/90DdoEStzeObs96fsYf4GG544iN.jpg,2012-05-23,Men in Black 3,False,6.517000198364258,9982
567609,False,/oJ1MIABA0WF0a7MDVQnnMvBdex8.jpg,"[35, 27, 53]",en,Ready or Not,"When a young bride marries into a ridiculously rich and delightfully deranged family, her wedding night becomes her worst nightmare as she's forced to play a lethal game of hide-and-seek and must fight to stay alive.",61.9739990234375,/vOl6shtL0wknjaIs6JdKCpcHvg8.jpg,2019-08-21,Ready or Not,False,7.059999942779541,4135
1263371,False,/p5528pZ15rKKKnDm0HLuueWe2ZN.jpg,[99],en,An American Bombing: The Road to April 19th,"This documentary looks at the surge in political violence through the story of the 1995 Oklahoma City bombing, showing the roots of anti-government sentiment and its reverberations today, along with the emotionally charged warnings of those who suffered tragic losses in the deadliest homegrown attack in U.S. history.",32.67499923706055,/7RPUEmNtMORxOlkBQCHBsO4Y36Q.jpg,2024-04-16,An American Bombing: The Road to April 19th,False,7.0,1
10229,False,/uRdJx2p950EobLYuf7Oz39Wk7jd.jpg,"[18, 10749]",en,A Walk to Remember,"When the popular, restless Landon Carter is forced to participate in the school drama production, he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life, as well as a very big secret she must keep from Landon.",58.94599914550781,/8lUYMvWdHA0Q0k5F76RQCeCBUkA.jpg,2002-01-25,A Walk to Remember,False,7.744999885559082,3925
1045944,False,/nITzFbM1JS7WEvFjjGL0kCb2yPr.jpg,"[16, 10751, 12]",en,The Boss Baby: Christmas Bonus,Christmas Eve takes a twisty turn when the Boss Baby accidentally swaps places with one of Santa's elves and gets stranded at the North Pole.,41.79999923706055,/iMmMxF6f2OonUrXrHKBLSYAhXly.jpg,2022-12-06,The Boss Baby: Christmas Bonus,False,6.699999809265137,287
118412,False,/A34inrFSAIQNatFGc8qP5kfwDmV.jpg,"[28, 12, 18, 14, 16]",ja,ベルセルク 黄金時代篇II ドルドレイ攻略,"The Band of the Hawk participates in the Midland war campaign. On the bloody battlefield, they conquer decisive victories that lead them to Doldrey, an old fortress that will decide the outcome of the war.",60.770999908447266,/gzVQQaDazukAcmiFx6l9WLj1kwo.jpg,2012-06-23,Berserk: The Golden Age Arc II - The Battle for Doldrey,False,7.199999809265137,391
9798,False,/vBnXMNsQA4DMWli2GR5oiAse7Qk.jpg,"[28, 18, 53]",en,Enemy of the State,"When the videotape of the murder of a congressman unknowingly ends up in the hands of labor lawyer and dedicated family man Robert Clayton Dean, he is framed for the murder. With the help of the mysterious Brill, Dean attempts to throw the NSA off his trail and prove his innocence.",58.08599853515625,/x9pXrMKLsBGGOFyyZ0Gwt9YpVub.jpg,1998-11-20,Enemy of the State,False,7.033999919891357,3657
346910,False,/zGHdS1eLaU5wdYCJ6vY9QfQGCTo.jpg,"[878, 28, 12]",en,The Predator,"When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race.",69.51000213623047,/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,2018-09-05,The Predator,False,5.629000186920166,4441
806,False,/xIUllvT7at1ua65O2HT7MUA9pVk.jpg,"[27, 9648, 53]",en,The Omen,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,59.26499938964844,/kf1Qq9b32jn4umll9qD2ue5ftnh.jpg,2006-06-06,The Omen,False,5.599999904632568,1017
621587,False,/riuTxOEKQ9lfvSan2vwaOPipwtr.jpg,"[35, 18]",en,Next Goal Wins,Dutch coach Thomas Rongen attempts the nearly impossible task of turning the American Samoa soccer team from perennial losers into winners.,54.20500183105469,/xTQCL1zGugIck8MgvJ2lXSrxENR.jpg,2023-11-16,Next Goal Wins,False,6.452000141143799,333
522016,False,/dEE5tjmrxf4xrKrTnyghLsPSt6f.jpg,"[28, 53]",en,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos.",66.11100006103516,/zxizwEPE8jhpbMgrFbwCztgvh2m.jpg,2022-01-05,The 355,False,6.099999904632568,930
82507,False,/qROEky9DX25FNDYrslqhhfT7k23.jpg,"[27, 53, 9648]",en,Sinister,"True-crime writer Ellison Oswald is in a slump; he hasn't had a best seller in more than 10 years and is becoming increasingly desperate for a hit. So, when he discovers the existence of a snuff film showing the deaths of a family, he vows to solve the mystery. He moves his own family into the victims' home and gets to work. However, when old film footage and other clues hint at the presence of a supernatural force, Ellison learns that living in the house may be fatal.",44.611000061035156,/nzx10sca3arCeYBAomHan4Q6wa1.jpg,2012-03-29,Sinister,False,6.861999988555908,5232
454640,False,/kUfcfqHRuvuc1mVO3IESoR61c9w.jpg,"[16, 35, 12, 10751]",en,The Angry Birds Movie 2,"Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",47.81700134277344,/ebe8hJRCwdflNQbUjRrfmqtUiNi.jpg,2019-08-02,The Angry Birds Movie 2,False,7.089000225067139,1587
250546,False,/2gKX53lskaCYk9ycXmaDJKqWiy.jpg,[27],en,Annabelle,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,51.994998931884766,/jNFqmsulwUrhYQW3MvqzfMc7SdS.jpg,2014-10-02,Annabelle,False,5.769999980926514,5907
59967,False,/8UiZP1dTIPRYkIcwR84zZTwgKpZ.jpg,"[28, 53, 878]",en,Looper,"In the year 2044, time travel has not yet been invented but in 30 years it will have been. When the mob wants to get rid of someone, they will send their target into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.",55.08000183105469,/sNjL6SqErDBE8OUZlrDLkexfsCj.jpg,2012-09-26,Looper,False,6.881999969482422,9883
999501,False,/AgYQOgvtryEtQuBjfRNghFmhDfk.jpg,"[10749, 35, 10402]",pt,Rodeio Rock,"When Hero agrees to swap places with a country star, he has no idea that he's about to fall under the spell of fame... or the singer's ex-girlfriend.",66.23500061035156,/itbvNJRF3NxIS6gysGEKeO1adSn.jpg,2023-10-05,Zero to Hero,False,7.099999904632568,9
62835,False,/2PlRuZUjqC58bqm6MOjOAraEdFA.jpg,"[28, 53, 80, 18]",en,Colombiana,"After witnessing her parents’ murder as a child in Bogota, Cataleya Restrepo grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",50.64500045776367,/rEdGDgRB3gducezNSIyx2lbKQy4.jpg,2011-07-27,Colombiana,False,6.609000205993652,2469
736790,False,/iEwrdIBhY5N9RQTnQTyICfi2Dpp.jpg,"[12, 14, 10751]",en,Chupa,"While visiting family in Mexico, a lonely boy befriends a mythical creature hiding on his grandfather's ranch and embarks on the adventure of a lifetime.",37.43199920654297,/ra3xm8KFAkwK0CdbPRkfYADJYTB.jpg,2023-04-07,Chupa,False,6.419000148773193,321
267860,False,/gYQ30Jer6qMZSKxeDmcibueeq0T.jpg,"[28, 53]",en,London Has Fallen,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",55.62699890136719,/korY0GInEJThWEm23MRmErQ3GqT.jpg,2016-03-02,London Has Fallen,False,6.199999809265137,4532
122,False,/2u7zbn8EudG6kLlBzUYqP8RyFU4.jpg,"[12, 14, 28]",en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",102.14299774169922,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,2003-12-01,The Lord of the Rings: The Return of the King,False,8.477999687194824,23295
10138,False,/7lmBufEG7P7Y1HClYK3gCxYrkgS.jpg,"[12, 28, 878]",en,Iron Man 2,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",213.7169952392578,/6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg,2010-04-28,Iron Man 2,False,6.839000225067139,20367
118249,False,/5jlkyXB2sfEBb8EbGsEQTUQ9JGA.jpg,[16],en,Thriller Night,"A Shrek parody of Michael Jackson's Thriller song and music video, with Donkey singing.",94.30899810791016,/mPQei2YUIY0Ljd3O5Wy7LDuvC8S.jpg,2011-09-13,Thriller Night,False,6.800000190734863,81
10730,False,/iRSRs1RRIXzYt7geifmSeg7qCdr.jpg,"[12, 14]",en,King Kong,An oil company expedition disturbs the peace of a giant ape and brings him back to New York to exploit him.,48.16600036621094,/paYKhEwUaxKA05vmOfU7FlleTln.jpg,1976-09-08,King Kong,False,6.2179999351501465,790
87827,False,/lcyippCCbZOliGxX7HbTNyWf98q.jpg,"[12, 18]",en,Life of Pi,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",58.19300079345703,/mYDKm9HxImm8PRru3KbkHAe1cmk.jpg,2012-11-20,Life of Pi,False,7.39900016784668,12737
8871,False,/sy0vo1cmpKqwPRiMUiJ45jyLsX7.jpg,"[10751, 35, 14]",en,How the Grinch Stole Christmas,The Grinch decides to rob Whoville of Christmas - but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart...,58.83399963378906,/14HBFGNQHSl6zsTrCbzDg8aRK0J.jpg,2000-11-17,How the Grinch Stole Christmas,False,6.76800012588501,7160
395834,False,/kQGxGXzYiCumY8kmXXpgbZyZQK8.jpg,"[80, 18, 9648, 53]",en,Wind River,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,79.70800018310547,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,2017-08-03,Wind River,False,7.434000015258789,4957
634649,False,/14QbnygCuTO0vl7CAFmPf1fgZfV.jpg,"[28, 12, 878]",en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",253.05599975585938,/5weKu49pzJCt06OPpjvT80efnQj.jpg,2021-12-15,Spider-Man: No Way Home,False,7.9679999351501465,19303
933131,False,/pWsD91G2R1Da3AKM3ymr3UoIfRb.jpg,"[878, 28]",ko,황야,"After a deadly earthquake turns Seoul into a lawless badland, a fearless huntsman springs into action to rescue a teenager abducted by a mad doctor.",179.61599731445312,/sdI9ufheNPAKnWLl2hnsZKVk0EG.jpg,2024-01-25,Badland Hunters,False,6.800000190734863,586
72545,False,/1X3Za8nkwAHKhdY4Mh2VHxVClaV.jpg,"[12, 28, 878]",en,Journey 2: The Mysterious Island,"Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island.",72.27400207519531,/hLZHJjsZ83Wfn3MRteNb6ew0WC7.jpg,2012-01-19,Journey 2: The Mysterious Island,False,6.156000137329102,4079
12561,False,/mTL72rHXjdwQYsfnuJC1Szbcckg.jpg,"[28, 878, 27]",ja,ゴジラvsデストロイア,"A burning Godzilla, on the verge of meltdown, emerges to lay siege to Hong Kong. At the same time horrifying new organisms are discovered in Japan. These crustacean-like beings are seemingly born of the Oxygen Destroyer, the weapon that killed the original Godzilla.",40.80099868774414,/csebMf1IWokaWOughl5s3uX8p44.jpg,1995-12-09,Godzilla vs. Destoroyah,False,7.803999900817871,222
763285,False,/rdOIqwR7P7fvTpC6LILSmQxEg6O.jpg,"[53, 28, 80]",en,Ambulance,"Decorated veteran Will Sharp, desperate for money to cover his wife's medical bills, asks for help from his adoptive brother Danny. A charismatic career criminal, Danny instead offers him a score: the biggest bank heist in Los Angeles history: $32 million.",76.5260009765625,/kuxjMVuc3VTD7p42TZpJNsSrM1V.jpg,2022-03-16,Ambulance,False,6.699999809265137,1943
1366,False,/kK9v1wclQxug6ZUJucD4DTaHgVF.jpg,[18],en,Rocky,An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.,186.80599975585938,/cqxg1CihGR5ge0i1wYXr4Rdeppu.jpg,1976-11-21,Rocky,False,7.7870001792907715,7493
10830,False,/iXlHfi9hq7nfSv31pBab8fpMfZh.jpg,"[35, 10751, 14]",en,Matilda,An extraordinarily intelligent young girl from a cruel and uncaring family discovers she possesses telekinetic powers and is sent off to a school headed by a tyrannical principal.,61.51900100708008,/wYoDpWInsBEVSmWStnRH06ddoyk.jpg,1996-08-02,Matilda,False,7.159999847412109,4232
198184,False,/qX5T5GVAcq2UKaaiAx5SZp1AtlY.jpg,"[80, 28, 878]",en,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",154.88999938964844,/hpnuXlKKWznTgbheGe4iQXzkuwJ.jpg,2015-03-04,Chappie,False,6.800000190734863,7657
1735,False,/z1btePhD1jIDLbjy5OCnO0KVf5O.jpg,"[12, 28, 14]",en,The Mummy: Tomb of the Dragon Emperor,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",43.51499938964844,/A3acM1lX5PNWQa6r5qeMAJOxbnT.jpg,2008-07-01,The Mummy: Tomb of the Dragon Emperor,False,5.491000175476074,4263
790462,False,/cw8YicokMa3okekWq2rJT8Hccaz.jpg,"[878, 53]",en,I.S.S.,Tensions flare in the near future aboard the International Space Station as a conflict breaks out on Earth. U.S. and Russian astronauts receive orders from the ground: take control of the station by any means necessary.,44.16899871826172,/blPAS2HZcOGLTREbUeNIWmz0B6f.jpg,2024-01-19,I.S.S.,False,5.043000221252441,81
345887,False,/z7noaCJ4KtmhwHw7QcNtnMMo4Qy.jpg,"[28, 53, 80]",en,The Equalizer 2,"Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when his former partner is murdered.",97.75,/cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg,2018-07-19,The Equalizer 2,False,6.699999809265137,5066
15767,False,/5WkP8mUzfnuKVjDLt9eTKobP3Cn.jpg,"[28, 12, 878, 14, 53]",ja,ゴジラ ファイナルウォーズ,"Humanity finally rids themselves of Godzilla, imprisoning him in an icy tomb in the South Pole. All is peaceful until various monsters emerge to lay waste to Earth's cities. Overwhelmed, humanity is seemingly saved by a race of benevolent aliens known as Xiliens. But not all is what it seems with these bizarre visitors. If humanity wishes to survive, they must reluctantly resurrect their most hated enemy, Godzilla.",38.67599868774414,/zpw7tJnN7yQfL4DO9HvuvnrAGRZ.jpg,2004-12-04,Godzilla: Final Wars,False,6.98199987411499,281
332562,False,/wqtaHWOEZ3rXDJ8c6ZZShulbo18.jpg,"[10402, 18, 10749]",en,A Star Is Born,"Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",44.98500061035156,/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,2018-10-03,A Star Is Born,False,7.499000072479248,11373
1824,False,/v8lPo8UWKyP2tIXD8N64HfNP4Pw.jpg,"[35, 10749]",en,50 First Dates,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",40.46500015258789,/5NxTW4SS6aUKZYnbQzh7UYNivd.jpg,2004-02-13,50 First Dates,False,6.861000061035156,6935
892222,False,,[10749],ko,새아빠와 모녀,"Seo-ra, an elegant woman from Louisiana, U.S., marries businessman Kyeong-han who does anything to make money. Kyeong-hwan was in a relationship with Mi-yeon, who was a bar madam, but after his marriage to Seo-ra, he tells Mi-yeon that he will now live as an elegant businessman. For Kyeong-hwan, however, there was a problem of sexual desire and madness when he saw clothes with no underwear in sight. One day, Seo-ra's biological daughter Yoo-na, appeared at Kyeong-hwan's newlywed house in a short skirt.",72.15899658203125,/49UMGEIEACXOU5PvwUswyVDmgJf.jpg,2021-09-24,Stepdad and Mother-Daughter,False,7.0,1
1209288,False,/4G3qbrqCMI4rNOGJw0XEqP8Tn4p.jpg,"[16, 878, 28]",en,Justice League: Crisis on Infinite Earths Part Two,"An endless army of shadow demons bent on the destruction of all reality swarms over our world and all parallel Earths! The only thing opposing them is the mightiest team of metahumans ever assembled. But not even the combined power of Superman, Batman, Wonder Woman, Green Lantern and all their fellow superheroes can slow down the onslaught of this invincible horde. What mysterious force is driving them? And how do the long-buried secrets of the Monitor and Supergirl threaten to crush our last defense?",104.98699951171875,/g8ak4QAGLZpqMs3CpnFHWWfIzJQ.jpg,2024-04-22,Justice League: Crisis on Infinite Earths Part Two,False,0.0,0
2330,False,/nmGgqRzbb0OHJloknzlorUzUVQo.jpg,"[35, 28, 80, 12]",fr,Taxi,"In Marseilles (France), skilled pizza delivery boy Daniel who drives a scooter finally has his dreams come true. He gets a taxi license. Caught by the police for a huge speed infraction, he will help Emilien, a loser inspector who can't drive, on the track of German bank robbers, so he doesn't lose his license and his dream job.",51.465999603271484,/egBxj3ude84theXc3cLbBHrWOkQ.jpg,1998-04-08,Taxi,False,6.696000099182129,2374
335983,False,/VuukZLgaCrho2Ar8Scl9HtV3yD.jpg,"[878, 28]",en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",144.53199768066406,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,2018-09-28,Venom,False,6.827000141143799,15256
299054,False,/rMvPXy8PUjj1o8o1pzgQbdNCsvj.jpg,"[28, 12, 53]",en,Expend4bles,"Armed with every weapon they can get their hands on and the skills to use them, The Expendables are the world’s last line of defense and the team that gets called when all other options are off the table. But new team members with new styles and tactics are going to give “new blood” a whole new meaning.",188.55299377441406,/iwsMu0ehRPbtaSxqiaUDQB9qMWT.jpg,2023-09-15,Expend4bles,False,6.313000202178955,1288
7445,False,/xERofiEyzGekTNi3oIppQvdLDZB.jpg,"[18, 53, 10752]",en,Brothers,"When his helicopter goes down during his fourth tour of duty in Afghanistan, Marine Sam Cahill is presumed dead. Back home, brother Tommy steps in to look over Sam’s wife, Grace, and two children. Sam’s surprise homecoming triggers domestic mayhem.",55.303001403808594,/rZJLRGhJ0bpcn3itkt2i5msLDk9.jpg,2009-12-02,Brothers,False,7.315999984741211,3409
41630,False,/tlbGPwXp2eWZaijWqYXiHYwKuF8.jpg,"[35, 10749]",en,No Strings Attached,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",53.40399932861328,/9C09L1U9S13J4Ut029Qhu0oLcTQ.jpg,2011-01-21,No Strings Attached,False,6.294000148773193,4546
804755,False,/llnBxap3dpzc9ByOgeMUi0TaUhe.jpg,"[27, 18]",en,Agnes,"Rumors of demonic possession at a religious convent prompts a church investigation into the strange goings-on among its nuns. A disaffected priest and his neophyte are confronted with temptation, bloodshed and a crisis of faith.",54.29399871826172,/jDskIhzLfZc8SB4ybkcWOgmI98M.jpg,2021-12-10,Agnes,False,4.199999809265137,38
18823,False,/hUUTJPmvBvBKILNLrBu16pRxr6M.jpg,"[12, 14, 28]",en,Clash of the Titans,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",47.779998779296875,/6iHYLipwEyZUPNO8MM3l1yHDaFE.jpg,2010-03-26,Clash of the Titans,False,5.88700008392334,6019
9398,False,/sySmv9l8f7ZUhuODgkKGtnYPh15.jpg,[35],en,Zoolander,"Clear the runway for Derek Zoolander, VH1's three-time male model of the year. His face falls when hippie-chic Hansel scooters in to steal this year's award. The evil fashion guru Mugatu seizes the opportunity to turn Derek into a killing machine. It's a well-designed conspiracy and only with the help of Hansel and a few well-chosen accessories like Matilda can Derek make the world safe for male models everywhere.",48.33599853515625,/qdrbSneHZjJG2Dj0hhBxzzAo4HB.jpg,2001-09-28,Zoolander,False,6.204999923706055,4259
